X;Y;fijacion;modelo;nomcalle;portal;barrio;leyenda_mo;codigo;observ;distritos
729272.979;4372008.35699999984;;;;;;;4532;;
729301.721;4372008.35699999984;;;;;;;4533;;
729356.649;4372069.03299999982;;;;;;;4535;;
729270.37;4372124.587;;;;;;;4536;;
729276.811;4372093.30399999954;;;;;;;4537;;
729272.979;4372060.73;;;;;;;4538;;
729283.837;4372200.60599999968;;;;;;;4539;;
729412.167;4372183.68;;;;;;;4540;;
729374.533;4372364.113;;;;;;;4541;;
729391.778;4372361.558;;;;;;;4542;;
729391.778;4372450.97599999979;;;;;;;4543;;
729307.469;4372376.887;;;;;;;4544;;
729300.444;4372347.507;;;;;;;4545;;
729465.867;4372400.519;;;;;;;4546;;
729435.138;4372096.529;;;;;;;4548;;
729432.338;4372051.728;;;;;;;4550;;
729436.486;4372007.079;;;;;;;4552;;
729400.563;4372051.852;;;;;;;4553;;
729407.745;4372125.239;;;;;;;4554;;
729478.641;4372089.472;;;;;;;4555;;
729478.641;4372116.297;;;;;;;4556;;
729512.931;4372089.298;;;;;;;4557;;
729474.112;4372006.21;;;;;;;4558;;
729472.704;4372020.585;;;;;;;4559;;
729511.215;4372247.869;;;;;;;4560;;
729525.905;4372335.371;;;;;;;4561;;
729539.956;4372339.842;;;;;;;4562;;
729545.705;4372386.467;;;;;;;4563;;
729567.42;4372357.087;;;;;;;4564;;
729562.949;4372113.74199999962;;;;;;;4565;;
729547.62;4372079.252;;;;;;;4566;;
729547.62;4372023.68599999975;;;;;;;4567;;
729587.858;4372012.82799999975;;;;;;;4568;;
729596.794;4372085.184;;;;;;;4569;;
729623.626;4372378.803;;;;;;;4572;;
729679.193;4372393.49299999978;;;;;;;4575;;
729650.021;4372250.172;;;;;;;4576;;
729645.98;4372136.097;;;;;;;4577;;
729641.509;4372103.523;;;;;;;4579;;
729617.877;4372024.963;;;;;;;4582;;
729637.038;4372025.602;;;;;;;4583;;
729675.36;4372075.42;;;;;;;4584;;
729681.41;4372099.489;;;;;;;4585;;
729751.366;4372437.563;;;;;;;4586;;
729730.289;4372386.467;;;;;;;4587;;
729685.58;4372030.711;;;;;;;4588;;
729705.379;4372010.911;;;;;;;4590;;
729719.431;4372026.24;;;;;;;4591;;
729728.843;4372050.105;;;;;;;4592;;
729746.629;4372051.66;;;;;;;4593;;
729752.643;4372073.50399999972;;;;;;;4595;;
729754.559;4372104.16199999955;;;;;;;4596;;
729739.869;4372216.57299999986;;;;;;;4597;;
729762.006;4372228.86;;;;;;;4598;;
729791.604;4372321.32;;;;;;;4601;;
729815.236;4372298.96499999985;;;;;;;4602;;
729785.217;4372229.347;;;;;;;4603;;
729806.294;4372206.99199999962;;;;;;;4604;;
729778.191;4372148.23199999984;;;;;;;4605;;
729782.91;4372101.25299999956;;;;;;;4606;;
729778.053;4372070.23199999984;;;;;;;4607;;
729801.714;4372093.293;;;;;;;4608;;
729796.075;4372062.64599999972;;;;;;;4609;;
729767.972;4372030.07199999969;;;;;;;4610;;
729793.52;4372022.40799999982;;;;;;;4611;;
729834.397;4372297.04899999965;;;;;;;4612;;
729851.003;4372258.727;;;;;;;4614;;
729832.306;4372218.60599999968;;;;;;;4615;;
729847.81;4372214.65699999966;;;;;;;4616;;
729844.616;4372163.56099999975;;;;;;;4617;;
729824.803;4372107.819;;;;;;;4618;;
729836.57;4372045.454;;;;;;;4620;;
729808.21;4371996.221;;;;;;;4621;;
729833.119;4371987.918;;;;;;;4622;;
729920.621;4372021.769;;;;;;;4623;;
729923.815;4372059.45199999958;;;;;;;4624;;
730034.31;4372076.059;;;;;;;4625;;
730027.923;4372056.25899999961;;;;;;;4626;;
730070.077;4372051.149;;;;;;;4627;;
730087.322;4372038.375;;;;;;;4628;;
730089.877;4372014.105;;;;;;;4629;;
730082.212;4371966.841;;;;;;;4630;;
730044.529;4371975.78299999982;;;;;;;4631;;
730038.781;4371996.221;;;;;;;4632;;
730000.459;4371980.25399999972;;;;;;;4633;;
729971.717;4371976.421;;;;;;;4634;;
729943.15;4371992.73599999957;;;;;;;4635;;
729897.628;4372012.82699999958;;;;;;;4636;;
729895.712;4371993.028;;;;;;;4637;;
730090.687;4372105.26499999966;;;;;;;4638;;
730081.574;4372161.644;;;;;;;4639;;
730047.433;4372187.831;;;;;;;4640;;
730080.935;4372192.94099999964;;;;;;;4641;;
730047.433;4372215.934;;;;;;;4642;;
730046.794;4372247.23;;;;;;;4643;;
730046.794;4372270.86199999973;;;;;;;4644;;
730079.019;4372271.501;;;;;;;4645;;
730078.381;4372297.04899999965;;;;;;;4646;;
730043.543;4372305.352;;;;;;;4647;;
730040.988;4372378.16399999987;;;;;;;4648;;
730077.103;4372380.08;;;;;;;4649;;
730040.988;4372415.20799999963;;;;;;;4650;;
729987.046;4372423.512;;;;;;;4651;;
729985.769;4372297.04899999965;;;;;;;4652;;
730130.115;4372067.11699999962;;;;;;;4653;;
730103.986;4372105.671;;;;;;;4654;;
730164.605;4372119.49;;;;;;;4655;;
730163.328;4372143.122;;;;;;;4656;;
730163.328;4372172.502;;;;;;;4657;;
730132.67;4372193.579;;;;;;;4658;;
730149.915;4372277.888;;;;;;;4659;;
730135.864;4372392.21499999985;;;;;;;4660;;
730121.174;4372403.712;;;;;;;4661;;
730172.27;4372399.241;;;;;;;4662;;
730154.386;4372389.66;;;;;;;4663;;
730170.992;4372302.797;;;;;;;4664;;
730193.347;4372303.43599999975;;;;;;;4665;;
730192.708;4372282.997;;;;;;;4666;;
730189.514;4372231.90099999961;;;;;;;4667;;
730174.824;4372206.99199999962;;;;;;;4668;;
730214.424;4372187.831;;;;;;;4669;;
730274.461;4372187.19199999981;;;;;;;4670;;
730209.666;4372127.91;;;;;;;4671;;
730285.319;4372114.38;;;;;;;4672;;
730266.158;4372076.058;;;;;;;4673;;
730297.454;4371991.75;;;;;;;4674;;
730300.648;4371967.479;;;;;;;4675;;
730283.403;4371944.48599999957;;;;;;;4676;;
730311.099;4371905.525;;;;;;;4677;;
730312.376;4371885.72599999979;;;;;;;4678;;
730299.835;4371844.614;;;;;;;4679;;
730307.266;4371790.559;;;;;;;4680;;
730309.821;4371770.121;;;;;;;4681;;
730311.737;4371752.876;;;;;;;4682;;
730328.343;4371749.683;;;;;;;4683;;
730328.982;4371736.909;;;;;;;4684;;
730315.569;4371720.94099999964;;;;;;;4685;;
730318.763;4371703.057;;;;;;;4686;;
730321.956;4371673.677;;;;;;;4687;;
730294.899;4371651.32299999986;;;;;;;4688;;
730327.705;4371635.994;;;;;;;4689;;
730330.898;4371605.336;;;;;;;4690;;
730323.002;4371558.07199999969;;;;;;;4691;;
730360.686;4371574.04;;;;;;;4692;;
730257.216;4371600.865;;;;;;;4693;;
730199.153;4371576.421;;;;;;;4694;;
730217.617;4371637.27099999972;;;;;;;4695;;
730253.384;4371650.684;;;;;;;4696;;
730215.701;4371662.819;;;;;;;4697;;
730199.733;4371675.593;;;;;;;4698;;
730195.901;4371690.922;;;;;;;4699;;
730211.23;4371703.696;;;;;;;4700;;
730243.803;4371715.193;;;;;;;4701;;
730193.578;4371710.08299999963;;;;;;;4702;;
730193.346;4371737.547;;;;;;;4703;;
730262.326;4371732.438;;;;;;;4704;;
730275.201;4371736.916;;;;;;;4705;;
730296.177;4371733.71499999985;;;;;;;4706;;
730188.643;4371751.65699999966;;;;;;;4707;;
730211.23;4371757.347;;;;;;;4708;;
730186.03;4371769.54;;;;;;;4709;;
730181.443;4371795.03;;;;;;;4710;;
730229.752;4371816.10699999984;;;;;;;4711;;
730192.708;4371818.024;;;;;;;4712;;
730177.379;4371816.10699999984;;;;;;;4713;;
730186.321;4371841.017;;;;;;;4714;;
730161.643;4371834.688;;;;;;;4715;;
730176.74;4371854.42899999954;;;;;;;4716;;
730158.566;4371848.68099999987;;;;;;;4717;;
730224.004;4371872.95199999958;;;;;;;4718;;
730246.997;4371879.33899999969;;;;;;;4719;;
730273.822;4371881.25499999989;;;;;;;4720;;
730135.225;4371853.791;;;;;;;4721;;
730113.509;4371841.017;;;;;;;4722;;
730114.786;4371630.246;;;;;;;4723;;
730130.115;4371577.234;;;;;;;4724;;
730027.284;4371561.905;;;;;;;4725;;
729974.911;4371567.653;;;;;;;4726;;
729948.085;4371568.93099999987;;;;;;;4727;;
729920.621;4371568.93099999987;;;;;;;4728;;
729785.855;4371739.46399999969;;;;;;;4729;;
729810.765;4371719.025;;;;;;;4730;;
729820.345;4371823.133;;;;;;;4731;;
729794.159;4371825.688;;;;;;;4732;;
729822.9;4371859.53899999987;;;;;;;4733;;
729801.184;4371920.216;;;;;;;4734;;
729757.753;4371920.855;;;;;;;4735;;
729780.746;4371897.86099999957;;;;;;;4736;;
729753.282;4371860.178;;;;;;;4737;;
729778.191;4371854.43;;;;;;;4738;;
729776.275;4371828.882;;;;;;;4739;;
729743.062;4371743.93499999959;;;;;;;4740;;
729766.694;4371721.58;;;;;;;4741;;
729734.121;4371651.32299999986;;;;;;;4742;;
729700.92;4371672.76;;;;;;;4743;;
729699.631;4371748.406;;;;;;;4744;;
729723.263;4371777.14699999988;;;;;;;4745;;
729704.74;4371837.18499999959;;;;;;;4746;;
729709.211;4371879.33899999969;;;;;;;4747;;
729733.482;4371885.087;;;;;;;4748;;
729658.39;4371835.148;;;;;;;4749;;
729651.728;4371533.16399999987;;;;;;;4750;;
729623.625;4371501.229;;;;;;;4751;;
729594.245;4371469.29399999976;;;;;;;4752;;
729626.18;4371581.06599999964;;;;;;;4753;;
729628.735;4371621.943;;;;;;;4754;;
729635.761;4371734.99299999978;;;;;;;4755;;
729651.728;4371750.32199999969;;;;;;;4756;;
729643.425;4371843.57199999969;;;;;;;4757;;
729639.593;4371917.661;;;;;;;4759;;
729613.406;4371930.43499999959;;;;;;;4760;;
729625.482;4371861.57;;;;;;;4761;;
729622.987;4371753.51499999966;;;;;;;4762;;
729599.993;4371649.40699999966;;;;;;;4763;;
729599.355;4371623.859;;;;;;;4764;;
729596.161;4371588.092;;;;;;;4765;;
729610.851;4371577.87299999967;;;;;;;4766;;
729560.394;4371630.88499999978;;;;;;;4767;;
729591.052;4371740.741;;;;;;;4768;;
729596.8;4371848.043;;;;;;;4769;;
729600.632;4371917.661;;;;;;;4770;;
729545.704;4371872.314;;;;;;;4771;;
729520.795;4371853.791;;;;;;;4772;;
729500.356;4371651.962;;;;;;;4773;;
729453.731;4371644.93599999975;;;;;;;4774;;
729430.738;4371667.291;;;;;;;4775;;
729477.363;4371876.14599999972;;;;;;;4776;;
729532.291;4371816.108;;;;;;;4777;;
729535.485;4371762.457;;;;;;;4778;;
729548.898;4371709.445;;;;;;;4781;;
729534.207;4371655.155;;;;;;;4782;;
729534.207;4371634.717;;;;;;;4783;;
729532.93;4371610.446;;;;;;;4784;;
729530.375;4371586.815;;;;;;;4785;;
729921.259;4371836.66299999971;;;;;;;4786;;
729931.479;4371901.055;;;;;;;4787;;
729962.775;4371894.029;;;;;;;4788;;
730024.091;4371948.957;;;;;;;4789;;
729387.016;4371865.405;;;;;;;4790;;
729390.5;4371672.40099999961;;;;;;;4791;;
729350.262;4371656.433;;;;;;;4792;;
729310.024;4371893.39099999983;;;;;;;4793;;
729255.734;4371887.643;;;;;;;4794;;
729278.727;4371841.017;;;;;;;4795;;
729254.457;4371692.2;;;;;;;4796;;
729271.063;4371662.18099999987;;;;;;;4797;;
729249.986;4371664.73599999957;;;;;;;4798;;
729051.35;4371476.32;;;;;;;4799;;
729038.576;4371462.268;;;;;;;4800;;
729071.788;4371508.893;;;;;;;4801;;
729090.949;4371536.996;;;;;;;4802;;
729210.386;4371749.683;;;;;;;4803;;
729221.244;4371779.70199999958;;;;;;;4804;;
729229.547;4371809.721;;;;;;;4805;;
729256.647;4371972.923;;;;;;;4806;;
729426.267;4371257.88399999961;;;;;;;4808;;
729441.596;4371252.774;;;;;;;4809;;
729423.42;4371224.846;;;;;;;4810;;
729417.325;4371280.877;;;;;;;4811;;
729462.034;4371264.27099999972;;;;;;;4812;;
729444.15;4371310.257;;;;;;;4813;;
729468.421;4371334.528;;;;;;;4814;;
729525.904;4371392.011;;;;;;;4815;;
729550.175;4371420.114;;;;;;;4816;;
729455.008;4371388.17899999954;;;;;;;4817;;
729483.111;4371379.876;;;;;;;4818;;
729416.686;4371192.098;;;;;;;4819;;
729426.905;4371160.16299999971;;;;;;;4820;;
729433.292;4371119.92499999981;;;;;;;4821;;
729451.176;4371127.58899999969;;;;;;;4822;;
729445.428;4371096.293;;;;;;;4823;;
729462.673;4371101.40199999977;;;;;;;4824;;
729469.698;4371075.216;;;;;;;4825;;
729441.944;4371213.001;;;;;;;4826;;
729441.595;4371183.795;;;;;;;4827;;
729448.621;4371162.079;;;;;;;4828;;
729472.892;4371200.40099999961;;;;;;;4831;;
729479.279;4371174.853;;;;;;;4832;;
729491.588;4371151.86;;;;;;;4833;;
729499.078;4371054.77699999977;;;;;;;4834;;
729459.479;4371045.19699999969;;;;;;;4835;;
729428.183;4371053.5;;;;;;;4836;;
729442.234;4371075.216;;;;;;;4837;;
729440.318;4371087.99;;;;;;;4838;;
729426.267;4371104.596;;;;;;;4839;;
729426.905;4371068.829;;;;;;;4840;;
729418.602;4371080.96399999969;;;;;;;4841;;
729401.996;4371107.78899999987;;;;;;;4842;;
729404.551;4371093.099;;;;;;;4843;;
729404.551;4371078.409;;;;;;;4844;;
729405.189;4371063.71899999958;;;;;;;4845;;
729390.499;4371093.099;;;;;;;4846;;
729378.364;4371094.377;;;;;;;4847;;
729392.415;4371063.08;;;;;;;4850;;
729384.751;4371105.235;;;;;;;4851;;
729354.093;4371091.183;;;;;;;4852;;
729357.287;4371126.312;;;;;;;4853;;
729377.029;4371131.189;;;;;;;4854;;
729334.294;4371121.20199999958;;;;;;;4855;;
729392.822;4371139.086;;;;;;;4856;;
729346.565;4371165.77;;;;;;;4857;;
729379.942;4371174.586;;;;;;;4858;;
729352.233;4371201.665;;;;;;;4859;;
729367.347;4371243.228;;;;;;;4860;;
729386.239;4371270.937;;;;;;;4861;;
729279.812;4371307.462;;;;;;;4862;;
729139.794;4371355.28299999982;;;;;;;4864;;
729093.126;4371371.02599999961;;;;;;;4865;;
729130.392;4371449.184;;;;;;;4868;;
729214.949;4371424.59399999958;;;;;;;4869;;
729214.949;4371446.63499999978;;;;;;;4870;;
729233.841;4371430.892;;;;;;;4871;;
729281.702;4371422.075;;;;;;;4872;;
729308.151;4371355.32299999986;;;;;;;4873;;
729334.314;4371500.99;;;;;;;4874;;
729366.317;4371404.309;;;;;;;4875;;
729364.198;4371421.446;;;;;;;4876;;
729300.914;4371266.85099999979;;;;;;;4877;;
729206.132;4371300.535;;;;;;;4878;;
729134.126;4371325.752;;;;;;;4879;;
729080.184;4371347.136;;;;;;;4880;;
729028.781;4371365.739;;;;;;;4881;;
728977.535;4371381.142;;;;;;;4883;;
728950.456;4371368.547;;;;;;;4884;;
729009.022;4371185.922;;;;;;;4885;;
728946.652;4371263.82;;;;;;;4886;;
729003.018;4371316.956;;;;;;;4887;;
728892.782;4371329.801;;;;;;;4888;;
728860.678;4371299.042;;;;;;;4889;;
728857.491;4371260.25;;;;;;;4891;;
728835.98;4371198.013;;;;;;;4892;;
728831.435;4371121.058;;;;;;;4894;;
728852.846;4371117.28;;;;;;;4895;;
728885.593;4371110.98199999984;;;;;;;4896;;
729182.324;4371099.672;;;;;;;4897;;
729235.408;4371071.228;;;;;;;4898;;
729254.622;4371077.60599999968;;;;;;;4899;;
729262.814;4371098.74;;;;;;;4900;;
729276.034;4371078.235;;;;;;;4901;;
729293.037;4371110.98199999984;;;;;;;4902;;
729319.486;4371083.273;;;;;;;4903;;
729323.894;4371021.558;;;;;;;4904;;
729219.357;4370993.22;;;;;;;4905;;
729287.369;4371231.893;;;;;;;4906;;
729238.249;4371239.45;;;;;;;4907;;
729224.395;4371222.44699999969;;;;;;;4908;;
729215.578;4371177.735;;;;;;;4909;;
729208.021;4371143.099;;;;;;;4910;;
729219.987;4371122.31699999981;;;;;;;4911;;
729121.117;4371164.51;;;;;;;4912;;
729124.895;4371209.222;;;;;;;4913;;
729141.898;4371207.33299999963;;;;;;;4914;;
729159.531;4371204.814;;;;;;;4915;;
729161.42;4371218.668;;;;;;;4916;;
729148.196;4371226.22499999963;;;;;;;4917;;
729124.895;4371225.59499999974;;;;;;;4918;;
729135.601;4371240.709;;;;;;;4919;;
729134.341;4371224.336;;;;;;;4920;;
729148.826;4371238.82;;;;;;;4921;;
729162.05;4371236.93099999987;;;;;;;4922;;
728816.95;4370721.801;;;;;;;4924;;
729671.618;4370783.075;;;;;;;4925;;
729696.702;4370694.091;;;;;;;4926;;
729738.895;4370694.091;;;;;;;4927;;
729630.579;4370519.65199999977;;;;;;;4928;;
729538.007;4370389.92499999981;;;;;;;4930;;
729459.289;4370410.07699999958;;;;;;;4931;;
729418.985;4370388.666;;;;;;;4932;;
729443.545;4370376.071;;;;;;;4933;;
729490.146;4370383.62799999956;;;;;;;4934;;
729505.89;4370356.54899999965;;;;;;;4935;;
729532.339;4370358.438;;;;;;;4936;;
729571.383;4370374.81099999975;;;;;;;4937;;
729598.462;4370405.668;;;;;;;4938;;
729540.526;4370320.653;;;;;;;4939;;
729531.079;4370158.17899999954;;;;;;;4940;;
729506.519;4370122.91399999987;;;;;;;4941;;
729517.855;4370109.059;;;;;;;4942;;
729511.557;4370076.312;;;;;;;4943;;
729497.161;4370072.14099999983;;;;;;;4944;;
729492.035;4370047.34399999958;;;;;;;4945;;
729409.539;4370162.587;;;;;;;4948;;
729464.956;4370325.69099999964;;;;;;;4949;;
729493.925;4370304.91;;;;;;;4950;;
729436.618;4370365.995;;;;;;;4951;;
729425.912;4370359.69699999969;;;;;;;4952;;
729415.207;4370311.837;;;;;;;4953;;
729424.023;4370303.02;;;;;;;4954;;
729534.228;4370061.82799999975;;;;;;;4955;;
729641.914;4370054.27099999972;;;;;;;4956;;
729651.36;4370095.834;;;;;;;4957;;
729417.725;4370058.05;;;;;;;4961;;
729415.836;4370003.892;;;;;;;4962;;
729403.871;4369981.85099999979;;;;;;;4963;;
729396.448;4370153.01;;;;;;;4964;;
729381.83;4370086.388;;;;;;;4965;;
729363.567;4370046.085;;;;;;;4966;;
729308.15;4370049.863;;;;;;;4967;;
729360.419;4369935.88;;;;;;;4968;;
729579.056;4370014.81099999975;;;;;;;4969;;
729301.223;4369938.399;;;;;;;4970;;
729262.178;4369873.535;;;;;;;4971;;
729245.014;4369880.26;;;;;;;4972;;
729262.178;4369770.887;;;;;;;4973;;
729298.074;4369907.541;;;;;;;4975;;
729318.855;4369905.65199999977;;;;;;;4976;;
729308.779;4369804.263;;;;;;;4977;;
729277.922;4369724.916;;;;;;;4978;;
729294.287;4369678.534;;;;;;;4979;;
729286.109;4369609.672;;;;;;;4980;;
729280.441;4369571.258;;;;;;;4981;;
729294.925;4369547.957;;;;;;;4982;;
729356.445;4369705.17499999981;;;;;;;4983;;
729367.975;4369794.81699999981;;;;;;;4984;;
729368.605;4369835.121;;;;;;;4985;;
729377.422;4369878.57299999986;;;;;;;4986;;
729404.384;4369934.6;;;;;;;4987;;
729615.485;4369634.3;;;;;;;4988;;
729505.889;4369520.24899999984;;;;;;;4989;;
729545.563;4369500.097;;;;;;;4990;;
729598.461;4369471.12799999956;;;;;;;4991;;
729648.841;4369440.90099999961;;;;;;;4992;;
729531.079;4369444.05;;;;;;;4993;;
729503.37;4369403.746;;;;;;;4994;;
729544.303;4369422.638;;;;;;;4995;;
729521.633;4369359.66399999987;;;;;;;4996;;
729555.639;4369396.189;;;;;;;4997;;
729519.743;4369312.433;;;;;;;4998;;
729585.939;4372547.69699999969;;;;;;;4999;;
729579.128;4372560.495;;;;;;;5000;;
729900.537;4372786.511;;;;;;;5001;;
729895.729;4372742.70199999958;;;;;;;5002;;
729894.425;4372694.44;;;;;;;5003;;
729912.784;4372695.883;;;;;;;5004;;
729899.046;4372672.599;;;;;;;5005;;
729914.839;4372661.41199999955;;;;;;;5006;;
729899.046;4372658.122;;;;;;;5007;;
729895.756;4372639.03899999987;;;;;;;5008;;
729894.44;4372629.826;;;;;;;5009;;
729935.238;4372630.484;;;;;;;5010;;
729910.233;4372629.826;;;;;;;5011;;
729889.175;4372564.02199999988;;;;;;;5012;;
729893.123;4372544.939;;;;;;;5013;;
729872.724;4372500.193;;;;;;;5014;;
729894.44;4372498.877;;;;;;;5015;;
729920.103;4372496.90199999977;;;;;;;5016;;
729891.149;4372480.45199999958;;;;;;;5017;;
729899.704;4372470.581;;;;;;;5018;;
729926.683;4372470.581;;;;;;;5019;;
729553.33;4372143.99199999962;;;;;;;5020;;
729554.011;4372121.95199999958;;;;;;;5021;;
729532.03;4372151.07699999958;;;;;;;5022;;
729526.946;4372122.47;;;;;;;5023;;
729835.59;4372031.25399999972;;;;;;;5024;;
730157.909;4372386.60599999968;;;;;;;5025;;
730159.214;4372364.432;;;;;;;5026;;
730170.953;4372348.779;;;;;;;5027;;
730169.649;4372331.17;;;;;;;5028;;
730172.909;4372300.517;;;;;;;5029;;
730154.648;4371578.54399999976;;;;;;;5030;;
729258.54;4371583.762;;;;;;;5032;;
729660.288;4371500.28199999966;;;;;;;5034;;
729643.331;4371482.673;;;;;;;5035;;
729632.244;4371487.238;;;;;;;5036;;
729880.076;4371869.421;;;;;;;5037;;
729892.468;4371838.768;;;;;;;5038;;
729880.032;4371887.444;;;;;;;5039;;
729829.858;4371897.46499999985;;;;;;;5040;;
729981.818;4371786.592;;;;;;;5041;;
729969.442;4371780.485;;;;;;;5042;;
729977.252;4371761.809;;;;;;;5043;;
729957.687;4371763.76599999983;;;;;;;5044;;
729974.644;4371735.722;;;;;;;5045;;
729947.904;4371736.37399999984;;;;;;;5046;;
729967.469;4371723.33;;;;;;;5047;;
729940.078;4371716.808;;;;;;;5048;;
729983.774;4371701.156;;;;;;;5049;;
729964.209;4371688.11199999973;;;;;;;5050;;
729996.166;4371677.677;;;;;;;5051;;
730000.731;4371661.372;;;;;;;5052;;
729977.904;4371660.72;;;;;;;5053;;
730001.383;4371639.85;;;;;;;5054;;
729992.905;4371626.154;;;;;;;5055;;
730005.949;4371650.937;;;;;;;5056;;
729940.078;4371757.244;;;;;;;5057;;
729915.947;4371765.722;;;;;;;5058;;
729942.034;4371781.375;;;;;;;5059;;
729946.6;4371814.637;;;;;;;5060;;
729988.34;4371809.41899999976;;;;;;;5061;;
729923.121;4371789.201;;;;;;;5062;;
729889.102;4371823.45799999963;;;;;;;5063;;
729467.24;4371268.75499999989;;;;;;;5064;;
729462.245;4371289.933;;;;;;;5065;;
729488.971;4371321.068;;;;;;;5066;;
729505.719;4371313.756;;;;;;;5067;;
729532.459;4371343.756;;;;;;;5068;;
729545.503;4371362.018;;;;;;;5069;;
729559.851;4371378.32199999969;;;;;;;5070;;
729575.504;4371397.23599999957;;;;;;;5071;;
729559.851;4371408.32299999986;;;;;;;5072;;
729589.2;4371414.193;;;;;;;5073;;
729479.632;4371430.49799999967;;;;;;;5075;;
729049.1;4371135.682;;;;;;;5078;;
729047.152;4371120.926;;;;;;;5079;;
729067.01;4371116.978;;;;;;;5080;;
729068.791;4371130.915;;;;;;;5081;;
728896.805;4371308.934;;;;;;;5082;;
728881.83;4371299.411;;;;;;;5083;;
728907.106;4371296.27599999961;;;;;;;5085;;
728870.256;4371269.296;;;;;;;5087;;
728863.018;4371241.659;;;;;;;5088;;
728886.049;4371249.555;;;;;;;5089;;
728905.132;4371255.477;;;;;;;5090;;
729553.112;4369513.187;;;;;;;5092;;
729552.899;4369572.423;;;;;;;5093;;
729525.232;4369506.846;;;;;;;5094;;
729566.575;4369598.973;;;;;;;5095;;
729686.362;4369680.052;;;;;;;5096;;
729606.058;4369641.73599999957;;;;;;;5097;;
729461.612;4369428.91399999987;;;;;;;5099;;
729474.013;4369495.44;;;;;;;5100;;
729711.886;4369694.262;;;;;;;5101;;
729642.134;4369908.472;;;;;;;5102;;
729698.067;4369952.56099999975;;;;;;;5103;;
729610.163;4369946.136;;;;;;;5104;;
729558.563;4369882.809;;;;;;;5105;;
729525.661;4369892.67899999954;;;;;;;5107;;
729459.199;4369912.421;;;;;;;5108;;
729466.437;4369587.35;;;;;;;5110;;
729459.857;4369600.511;;;;;;;5111;;
729460.941;4369578.14;;;;;;;5112;;
729528.477;4369702.42399999965;;;;;;;5115;;
729528.92;4369735.89099999983;;;;;;;5116;;
729561.152;4369724.836;;;;;;;5117;;
729442.09;4369942.69;;;;;;;5119;;
729436.168;4369845.301;;;;;;;5120;;
729579.736;4369727.126;;;;;;;5122;;
729547.002;4369738.55599999987;;;;;;;5123;;
729450.499;4369500.406;;;;;;;5124;;
729426.955;4369344.534;;;;;;;5125;;
729240.726;4369255.177;;;;;;;5126;;
729189.497;4369264.421;;;;;;;5127;;
727029.777;4371463.72499999963;;;;;;;5130;;
727062.63;4371486.996;;;;;;;5131;;
726982.551;4371433.61;;;;;;;5132;;
726930.534;4371407.602;;;;;;;5133;;
726941.006;4371431.093;;;;;;;5134;;
727001.031;4371407.602;;;;;;;5136;;
726964.756;4371400.757;;;;;;;5137;;
726938.063;4371362.42899999954;;;;;;;5138;;
726935.325;4371342.58;;;;;;;5139;;
727014.72;4371403.495;;;;;;;5140;;
727052.713;4371381.778;;;;;;;5142;;
727038.675;4371422.659;;;;;;;5143;;
727006.506;4371423.34399999958;;;;;;;5144;;
727082.479;4371431.557;;;;;;;5145;;
727091.377;4371403.495;;;;;;;5146;;
727075.634;4371340.52699999977;;;;;;;5147;;
726992.133;4371316.57199999969;;;;;;;5148;;
727008.56;4371306.989;;;;;;;5149;;
726949.698;4371277.559;;;;;;;5150;;
726936.694;4371291.932;;;;;;;5151;;
726923.69;4371309.043;;;;;;;5152;;
726891.521;4371404.18;;;;;;;5153;;
726839.504;4371372.011;;;;;;;5154;;
726885.361;4371327.523;;;;;;;5155;;
726909.316;4371287.14099999983;;;;;;;5156;;
726877.832;4371259.763;;;;;;;5157;;
726843.61;4371242.653;;;;;;;5158;;
726892.205;4371248.12799999956;;;;;;;5159;;
726931.218;4371248.12799999956;;;;;;;5160;;
726990.764;4371183.791;;;;;;;5162;;
726972.969;4371176.94699999969;;;;;;;5163;;
727007.191;4371155.045;;;;;;;5164;;
727105.749;4371108.50299999956;;;;;;;5166;;
727091.376;4371089.33899999969;;;;;;;5167;;
727162.558;4371083.863;;;;;;;5168;;
727148.869;4371105.081;;;;;;;5169;;
727151.607;4371215.959;;;;;;;5170;;
727181.722;4371231.701;;;;;;;5171;;
727116.701;4371279.61199999973;;;;;;;5172;;
727087.27;4371322.047;;;;;;;5173;;
727241.165;4370977.99899999984;;;;;;;5174;;
727203.38;4370985.94099999964;;;;;;;5175;;
727128.291;4370948.518;;;;;;;5176;;
727160.504;4371014.735;;;;;;;5177;;
727139.971;4371071.543;;;;;;;5178;;
727291.541;4370980.73699999973;;;;;;;5179;;
727033.979;4371193.734;;;;;;;5180;;
727046.613;4371086.01499999966;;;;;;;5181;;
727111.776;4371053.433;;;;;;;5182;;
727111.776;4371032.82;;;;;;;5183;;
727101.392;4370985.671;;;;;;;5184;;
727054.592;4371028.166;;;;;;;5185;;
727016.026;4371093.994;;;;;;;5186;;
727001.398;4371105.963;;;;;;;5187;;
726968.816;4371016.19699999969;;;;;;;5188;;
726945.543;4370969.65199999977;;;;;;;5189;;
727042.623;4370993.58899999969;;;;;;;5190;;
726977.46;4370977.631;;;;;;;5191;;
726951.528;4371118.597;;;;;;;5192;;
726956.058;4371138.386;;;;;;;5193;;
726970.811;4371152.508;;;;;;;5194;;
726940.224;4371077.371;;;;;;;5195;;
726918.281;4371067.39699999988;;;;;;;5196;;
726886.364;4370982.951;;;;;;;5197;;
726860.432;4370966.32699999958;;;;;;;5198;;
